Freq.	V(n003)
2.07491351745454e+03	(-2.65154591940846e+01dB,-9.90521641081504e+01°)
2.07969668710332e+03	(-2.65362534724059e+01dB,-9.90849900040736e+01°)
2.08449088309692e+03	(-2.65570516805327e+01dB,-9.91178572422456e+01°)
2.08929613085367e+03	(-2.65778538331952e+01dB,-9.91507659507979e+01°)
2.09411245585052e+03	(-2.65986599451878e+01dB,-9.91837162577976e+01°)
2.09893988362315e+03	(-2.66194700313697e+01dB,-9.92167082912462e+01°)
2.10377843976610e+03	(-2.66402841066647e+01dB,-9.92497421790784e+01°)
2.10862814993291e+03	(-2.66611021860612e+01dB,-9.92828180491613e+01°)
2.11348903983627e+03	(-2.66819242846127e+01dB,-9.93159360292931e+01°)
2.11836113524812e+03	(-2.67027504174378e+01dB,-9.93490962472020e+01°)
2.12324446199984e+03	(-2.67235805997203e+01dB,-9.93822988305453e+01°)
2.12813904598233e+03	(-2.67444148467095e+01dB,-9.94155439069080e+01°)
2.13304491314619e+03	(-2.67652531737201e+01dB,-9.94488316038019e+01°)
2.13796208950185e+03	(-2.67860955961327e+01dB,-9.94821620486643e+01°)
2.14289060111967e+03	(-2.68069421293935e+01dB,-9.95155353688570e+01°)
2.14783047413015e+03	(-2.68277927890150e+01dB,-9.95489516916650e+01°)
2.15278173472399e+03	(-2.68486475905758e+01dB,-9.95824111442956e+01°)
2.15774440915228e+03	(-2.68695065497206e+01dB,-9.96159138538768e+01°)
2.16271852372663e+03	(-2.68903696821607e+01dB,-9.96494599474566e+01°)
2.16770410481931e+03	(-2.69112370036742e+01dB,-9.96830495520013e+01°)
2.17270117886335e+03	(-2.69321085301057e+01dB,-9.97166827943947e+01°)
2.17770977235277e+03	(-2.69529842773668e+01dB,-9.97503598014370e+01°)
2.18272991184261e+03	(-2.69738642614362e+01dB,-9.97840806998429e+01°)
2.18776162394916e+03	(-2.69947484983598e+01dB,-9.98178456162411e+01°)
2.19280493535005e+03	(-2.70156370042510e+01dB,-9.98516546771727e+01°)
2.19785987278443e+03	(-2.70365297952905e+01dB,-9.98855080090900e+01°)
2.20292646305306e+03	(-2.70574268877269e+01dB,-9.99194057383552e+01°)
2.20800473301850e+03	(-2.70783282978765e+01dB,-9.99533479912395e+01°)
2.21309470960524e+03	(-2.70992340421235e+01dB,-9.99873348939211e+01°)
2.21819641979982e+03	(-2.71201441369204e+01dB,-1.00021366572485e+02°)
2.22330989065100e+03	(-2.71410585987879e+01dB,-1.00055443152919e+02°)
2.22843514926990e+03	(-2.71619774443152e+01dB,-1.00089564761118e+02°)
2.23357222283013e+03	(-2.71829006901599e+01dB,-1.00123731522876e+02°)
2.23872113856794e+03	(-2.72038283530486e+01dB,-1.00157943563889e+02°)
2.24388192378236e+03	(-2.72247604497765e+01dB,-1.00192201009752e+02°)
2.24905460583538e+03	(-2.72456969972080e+01dB,-1.00226503985960e+02°)
2.25423921215202e+03	(-2.72666380122768e+01dB,-1.00260852617903e+02°)
2.25943577022057e+03	(-2.72875835119855e+01dB,-1.00295247030866e+02°)
2.26464430759265e+03	(-2.73085335134066e+01dB,-1.00329687350030e+02°)
2.26986485188341e+03	(-2.73294880336822e+01dB,-1.00364173700467e+02°)
2.27509743077166e+03	(-2.73504470900238e+01dB,-1.00398706207142e+02°)
2.28034207200001e+03	(-2.73714106997133e+01dB,-1.00433284994908e+02°)
2.28559880337502e+03	(-2.73923788801024e+01dB,-1.00467910188509e+02°)
2.29086765276736e+03	(-2.74133516486130e+01dB,-1.00502581912572e+02°)
2.29614864811195e+03	(-2.74343290227376e+01dB,-1.00537300291614e+02°)
2.30144181740809e+03	(-2.74553110200389e+01dB,-1.00572065450033e+02°)
2.30674718871965e+03	(-2.74762976581506e+01dB,-1.00606877512111e+02°)
2.31206479017518e+03	(-2.74972889547770e+01dB,-1.00641736602012e+02°)
2.31739464996806e+03	(-2.75182849276935e+01dB,-1.00676642843777e+02°)
2.32273679635669e+03	(-2.75392855947463e+01dB,-1.00711596361329e+02°)
2.32809125766459e+03	(-2.75602909738533e+01dB,-1.00746597278465e+02°)
2.33345806228058e+03	(-2.75813010830035e+01dB,-1.00781645718857e+02°)
2.33883723865893e+03	(-2.76023159402575e+01dB,-1.00816741806053e+02°)
2.34422881531950e+03	(-2.76233355637476e+01dB,-1.00851885663471e+02°)
2.34963282084788e+03	(-2.76443599716781e+01dB,-1.00887077414401e+02°)
2.35504928389558e+03	(-2.76653891823250e+01dB,-1.00922317182001e+02°)
2.36047823318015e+03	(-2.76864232140365e+01dB,-1.00957605089297e+02°)
2.36591969748533e+03	(-2.77074620852333e+01dB,-1.00992941259181e+02°)
2.37137370566122e+03	(-2.77285058144083e+01dB,-1.01028325814409e+02°)
2.37684028662445e+03	(-2.77495544201270e+01dB,-1.01063758877601e+02°)
2.38231946935826e+03	(-2.77706079210275e+01dB,-1.01099240571235e+02°)
2.38781128291274e+03	(-2.77916663358210e+01dB,-1.01134771017653e+02°)
2.39331575640495e+03	(-2.78127296832914e+01dB,-1.01170350339050e+02°)
2.39883291901905e+03	(-2.78337979822960e+01dB,-1.01205978657480e+02°)
2.40436280000650e+03	(-2.78548712517651e+01dB,-1.01241656094852e+02°)
2.40990542868616e+03	(-2.78759495107026e+01dB,-1.01277382772926e+02°)
2.41546083444450e+03	(-2.78970327781860e+01dB,-1.01313158813315e+02°)
2.42102904673574e+03	(-2.79181210733662e+01dB,-1.01348984337481e+02°)
2.42661009508197e+03	(-2.79392144154681e+01dB,-1.01384859466732e+02°)
2.43220400907337e+03	(-2.79603128237908e+01dB,-1.01420784322224e+02°)
2.43781081836831e+03	(-2.79814163177070e+01dB,-1.01456759024958e+02°)
2.44343055269353e+03	(-2.80025249166642e+01dB,-1.01492783695776e+02°)
2.44906324184430e+03	(-2.80236386401838e+01dB,-1.01528858455361e+02°)
2.45470891568458e+03	(-2.80447575078621e+01dB,-1.01564983424236e+02°)
2.46036760414718e+03	(-2.80658815393697e+01dB,-1.01601158722761e+02°)
2.46603933723389e+03	(-2.80870107544524e+01dB,-1.01637384471133e+02°)
2.47172414501568e+03	(-2.81081451729306e+01dB,-1.01673660789379e+02°)
2.47742205763283e+03	(-2.81292848146998e+01dB,-1.01709987797362e+02°)
2.48313310529512e+03	(-2.81504296997309e+01dB,-1.01746365614772e+02°)
2.48885731828194e+03	(-2.81715798480700e+01dB,-1.01782794361131e+02°)
2.49459472694250e+03	(-2.81927352798386e+01dB,-1.01819274155785e+02°)
2.50034536169598e+03	(-2.82138960152338e+01dB,-1.01855805117904e+02°)
2.50610925303166e+03	(-2.82350620745286e+01dB,-1.01892387366484e+02°)
2.51188643150912e+03	(-2.82562334780717e+01dB,-1.01929021020337e+02°)
2.51767692775840e+03	(-2.82774102462879e+01dB,-1.01965706198099e+02°)
2.52348077248011e+03	(-2.82985923996779e+01dB,-1.02002443018222e+02°)
2.52929799644568e+03	(-2.83197799588189e+01dB,-1.02039231598970e+02°)
2.53512863049745e+03	(-2.83409729443645e+01dB,-1.02076072058424e+02°)
2.54097270554884e+03	(-2.83621713770444e+01dB,-1.02112964514475e+02°)
2.54683025258458e+03	(-2.83833752776655e+01dB,-1.02149909084823e+02°)
2.55270130266078e+03	(-2.84045846671110e+01dB,-1.02186905886977e+02°)
2.55858588690518e+03	(-2.84257995663413e+01dB,-1.02223955038251e+02°)
2.56448403651725e+03	(-2.84470199963935e+01dB,-1.02261056655761e+02°)
2.57039578276839e+03	(-2.84682459783821e+01dB,-1.02298210856426e+02°)
2.57632115700211e+03	(-2.84894775334987e+01dB,-1.02335417756965e+02°)
2.58226019063413e+03	(-2.85107146830124e+01dB,-1.02372677473894e+02°)
2.58821291515262e+03	(-2.85319574482697e+01dB,-1.02409990123524e+02°)
2.59417936211834e+03	(-2.85532058506947e+01dB,-1.02447355821960e+02°)
2.60015956316480e+03	(-2.85744599117894e+01dB,-1.02484774685098e+02°)
2.60615354999842e+03	(-2.85957196531335e+01dB,-1.02522246828625e+02°)
2.61216135439873e+03	(-2.86169850963847e+01dB,-1.02559772368013e+02°)
2.61818300821851e+03	(-2.86382562632788e+01dB,-1.02597351418521e+02°)
2.62421854338396e+03	(-2.86595331756300e+01dB,-1.02634984095190e+02°)
2.63026799189490e+03	(-2.86808158553306e+01dB,-1.02672670512843e+02°)
2.63633138582490e+03	(-2.87021043243514e+01dB,-1.02710410786081e+02°)
2.64240875732146e+03	(-2.87233986047417e+01dB,-1.02748205029282e+02°)
2.64850013860622e+03	(-2.87446987186297e+01dB,-1.02786053356600e+02°)
2.65460556197505e+03	(-2.87660046882221e+01dB,-1.02823955881958e+02°)
2.66072505979832e+03	(-2.87873165358046e+01dB,-1.02861912719054e+02°)
2.66685866452099e+03	(-2.88086342837421e+01dB,-1.02899923981350e+02°)
2.67300640866282e+03	(-2.88299579544782e+01dB,-1.02937989782076e+02°)
2.67916832481854e+03	(-2.88512875705361e+01dB,-1.02976110234225e+02°)
2.68534444565801e+03	(-2.88726231545182e+01dB,-1.03014285450552e+02°)
2.69153480392642e+03	(-2.88939647291063e+01dB,-1.03052515543572e+02°)
2.69773943244442e+03	(-2.89153123170617e+01dB,-1.03090800625554e+02°)
2.70395836410835e+03	(-2.89366659412254e+01dB,-1.03129140808525e+02°)
2.71019163189034e+03	(-2.89580256245182e+01dB,-1.03167536204263e+02°)
2.71643926883858e+03	(-2.89793913899407e+01dB,-1.03205986924296e+02°)
2.72270130807741e+03	(-2.90007632605734e+01dB,-1.03244493079902e+02°)
2.72897778280754e+03	(-2.90221412595769e+01dB,-1.03283054782101e+02°)
2.73526872630621e+03	(-2.90435254101920e+01dB,-1.03321672141659e+02°)
2.74157417192738e+03	(-2.90649157357395e+01dB,-1.03360345269083e+02°)
2.74789415310189e+03	(-2.90863122596210e+01dB,-1.03399074274616e+02°)
2.75422870333766e+03	(-2.91077150053180e+01dB,-1.03437859268241e+02°)
2.76057785621984e+03	(-2.91291239963929e+01dB,-1.03476700359672e+02°)
2.76694164541100e+03	(-2.91505392564886e+01dB,-1.03515597658355e+02°)
2.77332010465133e+03	(-2.91719608093288e+01dB,-1.03554551273467e+02°)
2.77971326775878e+03	(-2.91933886787177e+01dB,-1.03593561313909e+02°)
2.78612116862926e+03	(-2.92148228885408e+01dB,-1.03632627888309e+02°)
2.79254384123682e+03	(-2.92362634627643e+01dB,-1.03671751105014e+02°)
2.79898131963385e+03	(-2.92577104254355e+01dB,-1.03710931072092e+02°)
2.80543363795120e+03	(-2.92791638006831e+01dB,-1.03750167897329e+02°)
2.81190083039842e+03	(-2.93006236127167e+01dB,-1.03789461688224e+02°)
2.81838293126393e+03	(-2.93220898858273e+01dB,-1.03828812551988e+02°)
2.82487997491519e+03	(-2.93435626443875e+01dB,-1.03868220595542e+02°)
2.83139199579886e+03	(-2.93650419128511e+01dB,-1.03907685925514e+02°)
2.83791902844103e+03	(-2.93865277157536e+01dB,-1.03947208648237e+02°)
2.84446110744739e+03	(-2.94080200777121e+01dB,-1.03986788869745e+02°)
2.85101826750338e+03	(-2.94295190234255e+01dB,-1.04026426695772e+02°)
2.85759054337442e+03	(-2.94510245776744e+01dB,-1.04066122231749e+02°)
2.86417796990605e+03	(-2.94725367653212e+01dB,-1.04105875582800e+02°)
2.87078058202416e+03	(-2.94940556113102e+01dB,-1.04145686853743e+02°)
2.87739841473514e+03	(-2.95155811406679e+01dB,-1.04185556149084e+02°)
2.88403150312607e+03	(-2.95371133785026e+01dB,-1.04225483573015e+02°)
2.89067988236494e+03	(-2.95586523500050e+01dB,-1.04265469229413e+02°)
2.89734358770079e+03	(-2.95801980804478e+01dB,-1.04305513221835e+02°)
2.90402265446391e+03	(-2.96017505951859e+01dB,-1.04345615653518e+02°)
2.91071711806607e+03	(-2.96233099196568e+01dB,-1.04385776627374e+02°)
2.91742701400063e+03	(-2.96448760793801e+01dB,-1.04425996245990e+02°)
2.92415237784279e+03	(-2.96664490999579e+01dB,-1.04466274611621e+02°)
2.93089324524978e+03	(-2.96880290070750e+01dB,-1.04506611826191e+02°)
2.93764965196099e+03	(-2.97096158264984e+01dB,-1.04547007991292e+02°)
2.94442163379821e+03	(-2.97312095840781e+01dB,-1.04587463208174e+02°)
2.95120922666584e+03	(-2.97528103057463e+01dB,-1.04627977577750e+02°)
2.95801246655100e+03	(-2.97744180175183e+01dB,-1.04668551200588e+02°)
2.96483138952379e+03	(-2.97960327454920e+01dB,-1.04709184176913e+02°)
2.97166603173747e+03	(-2.98176545158480e+01dB,-1.04749876606599e+02°)
2.97851642942864e+03	(-2.98392833548500e+01dB,-1.04790628589171e+02°)
2.98538261891740e+03	(-2.98609192888444e+01dB,-1.04831440223797e+02°)
2.99226463660763e+03	(-2.98825623442605e+01dB,-1.04872311609290e+02°)
2.99916251898709e+03	(-2.99042125476108e+01dB,-1.04913242844105e+02°)
3.00607630262767e+03	(-2.99258699254905e+01dB,-1.04954234026332e+02°)
3.01300602418556e+03	(-2.99475345045781e+01dB,-1.04995285253696e+02°)
3.01995172040145e+03	(-2.99692063116350e+01dB,-1.05036396623556e+02°)
3.02691342810074e+03	(-2.99908853735059e+01dB,-1.05077568232896e+02°)
3.03389118419370e+03	(-3.00125717171185e+01dB,-1.05118800178331e+02°)
3.04088502567571e+03	(-3.00342653694837e+01dB,-1.05160092556095e+02°)
3.04789498962741e+03	(-3.00559663576957e+01dB,-1.05201445462045e+02°)
3.05492111321494e+03	(-3.00776747089317e+01dB,-1.05242858991655e+02°)
3.06196343369011e+03	(-3.00993904504524e+01dB,-1.05284333240012e+02°)
3.06902198839058e+03	(-3.01211136096015e+01dB,-1.05325868301816e+02°)
3.07609681474013e+03	(-3.01428442138064e+01dB,-1.05367464271375e+02°)
3.08318795024878e+03	(-3.01645822905773e+01dB,-1.05409121242604e+02°)
3.09029543251301e+03	(-3.01863278675081e+01dB,-1.05450839309017e+02°)
3.09741929921600e+03	(-3.02080809722758e+01dB,-1.05492618563733e+02°)
3.10455958812778e+03	(-3.02298416326410e+01dB,-1.05534459099463e+02°)
3.11171633710544e+03	(-3.02516098764473e+01dB,-1.05576361008514e+02°)
3.11888958409335e+03	(-3.02733857316220e+01dB,-1.05618324382784e+02°)
3.12607936712337e+03	(-3.02951692261755e+01dB,-1.05660349313757e+02°)
3.13328572431500e+03	(-3.03169603882017e+01dB,-1.05702435892502e+02°)
3.14050869387563e+03	(-3.03387592458779e+01dB,-1.05744584209672e+02°)
3.14774831410073e+03	(-3.03605658274646e+01dB,-1.05786794355495e+02°)
3.15500462337404e+03	(-3.03823801613058e+01dB,-1.05829066419775e+02°)
3.16227766016779e+03	(-3.04042022758289e+01dB,-1.05871400491891e+02°)
3.16956746304290e+03	(-3.04260321995444e+01dB,-1.05913796660789e+02°)
3.17687407064918e+03	(-3.04478699610464e+01dB,-1.05956255014980e+02°)
3.18419752172553e+03	(-3.04697155890121e+01dB,-1.05998775642541e+02°)
3.19153785510016e+03	(-3.04915691122021e+01dB,-1.06041358631106e+02°)
3.19889510969080e+03	(-3.05134305594604e+01dB,-1.06084004067868e+02°)
3.20626932450486e+03	(-3.05352999597141e+01dB,-1.06126712039571e+02°)
3.21366053863971e+03	(-3.05571773419735e+01dB,-1.06169482632512e+02°)
3.22106879128283e+03	(-3.05790627353324e+01dB,-1.06212315932533e+02°)
3.22849412171203e+03	(-3.06009561689674e+01dB,-1.06255212025021e+02°)
3.23593656929567e+03	(-3.06228576721386e+01dB,-1.06298170994903e+02°)
3.24339617349288e+03	(-3.06447672741889e+01dB,-1.06341192926645e+02°)
3.25087297385373e+03	(-3.06666850045447e+01dB,-1.06384277904246e+02°)
3.25836701001947e+03	(-3.06886108927151e+01dB,-1.06427426011237e+02°)
3.26587832172274e+03	(-3.07105449682923e+01dB,-1.06470637330675e+02°)
3.27340694878777e+03	(-3.07324872609516e+01dB,-1.06513911945144e+02°)
3.28095293113057e+03	(-3.07544378004511e+01dB,-1.06557249936747e+02°)
3.28851630875921e+03	(-3.07763966166318e+01dB,-1.06600651387108e+02°)
3.29609712177396e+03	(-3.07983637394176e+01dB,-1.06644116377362e+02°)
3.30369541036753e+03	(-3.08203391988151e+01dB,-1.06687644988158e+02°)
3.31131121482529e+03	(-3.08423230249136e+01dB,-1.06731237299652e+02°)
3.31894457552548e+03	(-3.08643152478851e+01dB,-1.06774893391506e+02°)
3.32659553293942e+03	(-3.08863158979843e+01dB,-1.06818613342881e+02°)
3.33426412763172e+03	(-3.09083250055483e+01dB,-1.06862397232439e+02°)
3.34195040026051e+03	(-3.09303426009968e+01dB,-1.06906245138335e+02°)
3.34965439157764e+03	(-3.09523687148316e+01dB,-1.06950157138216e+02°)
3.35737614242891e+03	(-3.09744033776373e+01dB,-1.06994133309216e+02°)
3.36511569375427e+03	(-3.09964466200805e+01dB,-1.07038173727954e+02°)
3.37287308658805e+03	(-3.10184984729098e+01dB,-1.07082278470532e+02°)
3.38064836205918e+03	(-3.10405589669562e+01dB,-1.07126447612527e+02°)
3.38844156139138e+03	(-3.10626281331327e+01dB,-1.07170681228992e+02°)
3.39625272590344e+03	(-3.10847060024341e+01dB,-1.07214979394450e+02°)
3.40408189700936e+03	(-3.11067926059371e+01dB,-1.07259342182893e+02°)
3.41192911621864e+03	(-3.11288879748001e+01dB,-1.07303769667776e+02°)
3.41979442513644e+03	(-3.11509921402632e+01dB,-1.07348261922015e+02°)
3.42767786546385e+03	(-3.11731051336481e+01dB,-1.07392819017982e+02°)
3.43557947899809e+03	(-3.11952269863580e+01dB,-1.07437441027504e+02°)
3.44349930763273e+03	(-3.12173577298772e+01dB,-1.07482128021857e+02°)
3.45143739335791e+03	(-3.12394973957716e+01dB,-1.07526880071766e+02°)
3.45939377826056e+03	(-3.12616460156881e+01dB,-1.07571697247396e+02°)
3.46736850452466e+03	(-3.12838036213544e+01dB,-1.07616579618355e+02°)
3.47536161443140e+03	(-3.13059702445795e+01dB,-1.07661527253683e+02°)
3.48337315035946e+03	(-3.13281459172530e+01dB,-1.07706540221857e+02°)
3.49140315478520e+03	(-3.13503306713452e+01dB,-1.07751618590780e+02°)
3.49945167028291e+03	(-3.13725245389069e+01dB,-1.07796762427781e+02°)
3.50751873952501e+03	(-3.13947275520693e+01dB,-1.07841971799613e+02°)
3.51560440528231e+03	(-3.14169397430441e+01dB,-1.07887246772445e+02°)
3.52370871042420e+03	(-3.14391611441229e+01dB,-1.07932587411861e+02°)
3.53183169791890e+03	(-3.14613917876775e+01dB,-1.07977993782858e+02°)
3.53997341083367e+03	(-3.14836317061594e+01dB,-1.08023465949839e+02°)
3.54813389233508e+03	(-3.15058809321001e+01dB,-1.08069003976612e+02°)
3.55631318568918e+03	(-3.15281394981104e+01dB,-1.08114607926384e+02°)
3.56451133426176e+03	(-3.15504074368808e+01dB,-1.08160277861761e+02°)
3.57272838151861e+03	(-3.15726847811808e+01dB,-1.08206013844740e+02°)
3.58096437102568e+03	(-3.15949715638593e+01dB,-1.08251815936709e+02°)
3.58921934644937e+03	(-3.16172678178440e+01dB,-1.08297684198441e+02°)
3.59749335155674e+03	(-3.16395735761414e+01dB,-1.08343618690093e+02°)
3.60578643021574e+03	(-3.16618888718367e+01dB,-1.08389619471197e+02°)
3.61409862639544e+03	(-3.16842137380935e+01dB,-1.08435686600664e+02°)
3.62242998416629e+03	(-3.17065482081539e+01dB,-1.08481820136773e+02°)
3.63078054770032e+03	(-3.17288923153378e+01dB,-1.08528020137174e+02°)
3.63915036127138e+03	(-3.17512460930431e+01dB,-1.08574286658877e+02°)
3.64753946925538e+03	(-3.17736095747457e+01dB,-1.08620619758256e+02°)
3.65594791613055e+03	(-3.17959827939988e+01dB,-1.08667019491038e+02°)
3.66437574647763e+03	(-3.18183657844330e+01dB,-1.08713485912305e+02°)
3.67282300498014e+03	(-3.18407585797562e+01dB,-1.08760019076489e+02°)
3.68128973642461e+03	(-3.18631612137532e+01dB,-1.08806619037364e+02°)
3.68977598570080e+03	(-3.18855737202854e+01dB,-1.08853285848048e+02°)
3.69828179780195e+03	(-3.19079961332910e+01dB,-1.08900019560997e+02°)
3.70680721782505e+03	(-3.19304284867846e+01dB,-1.08946820228002e+02°)
3.71535229097101e+03	(-3.19528708148566e+01dB,-1.08993687900180e+02°)
3.72391706254497e+03	(-3.19753231516737e+01dB,-1.09040622627981e+02°)
3.73250157795649e+03	(-3.19977855314781e+01dB,-1.09087624461173e+02°)
3.74110588271982e+03	(-3.20202579885875e+01dB,-1.09134693448846e+02°)
3.74973002245412e+03	(-3.20427405573949e+01dB,-1.09181829639403e+02°)
3.75837404288372e+03	(-3.20652332723683e+01dB,-1.09229033080561e+02°)
3.76703798983837e+03	(-3.20877361680504e+01dB,-1.09276303819344e+02°)
3.77572190925344e+03	(-3.21102492790585e+01dB,-1.09323641902079e+02°)
3.78442584717021e+03	(-3.21327726400844e+01dB,-1.09371047374396e+02°)
3.79314984973609e+03	(-3.21553062858935e+01dB,-1.09418520281218e+02°)
3.80189396320488e+03	(-3.21778502513255e+01dB,-1.09466060666763e+02°)
3.81065823393700e+03	(-3.22004045712933e+01dB,-1.09513668574538e+02°)
3.81944270839973e+03	(-3.22229692807832e+01dB,-1.09561344047335e+02°)
3.82824743316749e+03	(-3.22455444148546e+01dB,-1.09609087127225e+02°)
3.83707245492205e+03	(-3.22681300086395e+01dB,-1.09656897855559e+02°)
3.84591782045280e+03	(-3.22907260973424e+01dB,-1.09704776272961e+02°)
3.85478357665698e+03	(-3.23133327162403e+01dB,-1.09752722419326e+02°)
3.86366977053995e+03	(-3.23359499006818e+01dB,-1.09800736333812e+02°)
3.87257644921543e+03	(-3.23585776860872e+01dB,-1.09848818054842e+02°)
3.88150365990574e+03	(-3.23812161079483e+01dB,-1.09896967620096e+02°)
3.89045144994206e+03	(-3.24038652018279e+01dB,-1.09945185066510e+02°)
3.89941986676468e+03	(-3.24265250033595e+01dB,-1.09993470430269e+02°)
3.90840895792327e+03	(-3.24491955482473e+01dB,-1.10041823746805e+02°)
